label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.vol.lam,params.sigma_target,params.w_max,params.gate,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.BIL.avg,exposure.BIL.min,exposure.QQQ.avg,exposure.QQQ.min,exposure.SPY.avg,exposure.SPY.min,exposure.TQQQ.avg,exposure.TQQQ.min
TQQQ50/BIL50 gate QQQ<SMA200,fit,fit,2000-01-03,2007-12-31,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.15057416,0.49957157,0.15035553,0.49957216,87979.39631216,57500.00000000,30479.39631216,0.53007646,0.01485075,0.08922377,0.19959942,0.29971595,0.27875774,0.02305868,-0.64404167,,2003,0.65012879,2000,-0.48145055,187514.95220638,17.59248485,0.30520467,0.00030596,0.64810992,0.49431131,,,,,0.34997583,0.00042784
QQQ,fit,fit,2000-01-03,2007-12-31,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00101159,0.00764309,0.00101340,0.00769271,68756.99968925,57500.00000000,11256.99968925,0.19577391,-0.07202509,0.03778320,-0.04331319,0.34696857,-0.06227576,-0.08684040,-0.82939612,,2003,0.49628144,2000,-0.38313915,57471.07539931,5.74710754,0.12528220,0.00009995,,,0.99898660,0.99230729,,,,
SPY benchmark,fit,fit,2000-01-03,2007-12-31,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00175261,0.00828507,0.00175365,0.00828626,73776.85826832,57500.00000000,16276.85826832,0.28307580,0.01455078,0.05255066,0.17031551,0.17969735,0.24263534,0.03053635,-0.47650690,2434,2003,0.27835875,2002,-0.21727675,57482.73411406,4.02379139,0.10160501,0.00006998,,,,,0.99824635,0.99171374,,
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80,test,test,2008-01-02,2011-12-30,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,,0.00162884,0.00625146,0.00162947,0.00623036,44650.62465383,33500.00000000,11150.62465383,0.33285447,0.06569332,0.11287961,0.39674385,0.22280583,0.54349164,0.17771289,-0.36965985,725,2009,0.43058099,2008,-0.30490471,243732.80247333,24.39324470,1.20864940,0.00072816,0.65485999,0.39800432,,,,,0.34350121,0.09566016
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2008-01-02,2011-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,QQQ<SMA200,0.03260987,0.23451541,0.03261421,0.23451632,42492.00000948,33500.00000000,8992.00000948,0.26841791,0.05018648,0.09307996,0.34466373,0.20007372,0.46732639,0.16698063,-0.30055268,805,2009,0.35388155,2008,-0.28057268,232685.76053443,22.82096606,1.18454590,0.00068122,0.68566876,0.39789809,,,,,0.31213711,0.02262314
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,test,test,2008-01-02,2011-12-30,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00152801,0.00625146,0.00153125,0.00623036,45527.08620012,33500.00000000,12027.08620012,0.35901750,0.07200138,0.12068734,0.41717859,0.22990305,0.57107471,0.19477739,-0.36965985,725,2009,0.43058099,2008,-0.30490471,329115.28645651,32.93173929,1.61299254,0.00098304,0.64264191,0.19826631,,,,,0.35581769,0.09566016
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2008-01-02,2011-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.03254380,0.23451541,0.03255054,0.23451632,43322.61647729,33500.00000000,9822.61647729,0.29321243,0.05641784,0.10079778,0.36780736,0.20795280,0.49866349,0.18771366,-0.30055268,805,2009,0.35388155,2008,-0.28057268,315072.42252586,31.06960251,1.58542703,0.00092745,0.67338905,0.19765407,,,,,0.32445654,0.02262314
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80,test,test,2008-01-02,2011-12-30,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,,0.00235367,0.00821015,0.00235707,0.00817962,47067.28432939,33500.00000000,13567.28432939,0.40499356,0.06154184,0.13410451,0.34766590,0.31284474,0.47689102,0.11984725,-0.51350228,810,2009,0.66634111,2008,-0.43513509,199787.74144698,19.92014439,0.96592262,0.00059463,0.53467375,0.39468463,,,,,0.46296296,0.14349055
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2008-01-02,2011-12-30,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.04646677,0.35082948,0.04647086,0.35083052,43988.13226118,33500.00000000,10488.13226118,0.31307857,0.04301548,0.10689120,0.29096806,0.27666164,0.39523046,0.10148084,-0.42387787,823,2009,0.53936117,2008,-0.39798312,179847.67591113,17.45333183,0.90007726,0.00052099,0.58013558,0.39688750,,,,,0.41771741,0.03437218
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80,test,test,2008-01-02,2011-12-30,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,,0.00227548,0.00821015,0.00228099,0.00817962,49489.45471636,33500.00000000,15989.45471636,0.47729716,0.07642782,0.15447302,0.38822284,0.33224531,0.53221812,0.14780284,-0.51709303,810,2009,0.68752359,2008,-0.43930196,340959.51493058,34.25930279,1.59915530,0.00102267,0.49180982,0.19782730,,,,,0.50590085,0.14349617
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,test,test,2008-01-02,2011-12-30,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.04581685,0.35087481,0.04582541,0.35087603,46591.75627506,33500.00000000,13091.75627506,0.39079869,0.06008398,0.13000217,0.34515964,0.29871222,0.46956700,0.14034812,-0.42810675,823,2009,0.55890918,2008,-0.40238043,321578.69500215,31.85414036,1.55487393,0.00095087,0.53666163,0.19820086,,,,,0.46119701,0.03432518
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94,test,test,2008-01-02,2011-12-30,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,,0.00187804,0.00636828,0.00187487,0.00634532,42427.75552755,33500.00000000,8927.75552755,0.26650017,0.04964475,0.09247768,0.33582491,0.20957855,0.45768573,0.14021105,-0.35407156,732,2009,0.40408523,2008,-0.30008102,151363.96027011,14.95708334,0.77795026,0.00044648,0.67871321,0.39999905,,,,,0.31940247,0.09503493
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,test,test,2008-01-02,2011-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,QQQ<SMA200,0.02607957,0.15245255,0.02603705,0.15245342,39159.39217638,33500.00000000,5659.39217638,0.16893708,0.02243460,0.06075781,0.21167059,0.19198929,0.28403539,0.07502698,-0.29902040,824,2009,0.32265117,2008,-0.28554591,141307.82666005,13.54194156,0.76100167,0.00040424,0.70344410,0.39950970,,,,,0.29446247,0.03167777
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,test,test,2008-01-02,2011-12-30,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00197633,0.00636828,0.00197323,0.00634532,42541.47298984,33500.00000000,9041.47298984,0.26989472,0.05044842,0.09354323,0.33921373,0.21000365,0.46227770,0.14248087,-0.35407156,732,2009,0.40408523,2008,-0.30008102,157713.59642795,15.58292727,0.80959754,0.00046516,0.67777908,0.35876204,,,,,0.32023815,0.09503493
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,test,test,2008-01-02,2011-12-30,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,QQQ<SMA200,0.02603647,0.15245255,0.02599462,0.15245342,39262.88072091,33500.00000000,5762.88072091,0.17202629,0.02321382,0.06179636,0.21558105,0.19245357,0.28928552,0.07763291,-0.29902040,824,2009,0.32265117,2008,-0.28554591,146989.12266773,14.11310570,0.79066127,0.00042129,0.70264553,0.35977946,,,,,0.29529836,0.03167777
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94,test,test,2008-01-02,2011-12-30,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,,0.00193579,0.00714535,0.00193423,0.00713890,46553.12950829,33500.00000000,13053.12950829,0.38964566,0.05976513,0.12966739,0.34349966,0.30194226,0.47085750,0.12028321,-0.49687009,809,2009,0.65652159,2008,-0.43116166,121214.10177756,12.06582801,0.59263066,0.00036017,0.54831024,0.39839856,,,,,0.44974811,0.14256189
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,test,test,2008-01-02,2011-12-30,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,QQQ<SMA200,0.03619280,0.22714044,0.03619345,0.22714161,41669.37882606,33500.00000000,8169.37882606,0.24386205,0.02328585,0.08530864,0.22181440,0.27540761,0.29977185,0.05439524,-0.42808609,831,2009,0.51922367,2008,-0.41068401,112694.55033058,10.69897443,0.58853620,0.00031937,0.58319777,0.39705308,,,,,0.41465786,0.04905517
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94,test,test,2008-01-02,2011-12-30,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,,0.00205015,0.00714535,0.00205117,0.00713890,45727.78840630,33500.00000000,12227.78840630,0.36500861,0.05289040,0.12245729,0.32155738,0.31589505,0.43884886,0.10644714,-0.49687009,823,2009,0.64466820,2008,-0.43116166,214173.55129096,21.47474387,1.06210942,0.00064104,0.52262184,0.19797454,,,,,0.47531925,0.14256189
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,test,test,2008-01-02,2011-12-30,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.80000000,QQQ<SMA200,0.03634220,0.22714044,0.03634554,0.22714161,40944.78785058,33500.00000000,7444.78785058,0.22223247,0.01661550,0.07835415,0.20272314,0.29063087,0.27297639,0.03881346,-0.42808609,832,2009,0.50834038,2008,-0.41068401,199645.98621880,19.51815768,1.05721067,0.00058263,0.55745503,0.19823211,,,,,0.44021903,0.04905517
TQQQ buy-and-hold,test,test,2008-01-02,2011-12-30,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00001549,0.00007891,0.00002029,0.00015390,44368.84303656,33500.00000000,10868.84303656,0.32444308,-0.15656233,0.11034181,0.22128248,0.84329503,0.31389322,-0.16877668,-0.92763011,,2009,1.97702410,2008,-0.87837183,33494.71128507,5.02420669,0.17975417,0.00014998,,,,,,,0.99997971,0.99984610
TQQQ50/BIL50 gate QQQ<SMA200,test,test,2008-01-02,2011-12-30,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.08489542,0.44512904,0.08489545,0.44513006,41592.08452473,33500.00000000,8092.08452473,0.24155476,0.02018875,0.08457173,0.21223059,0.28167216,0.28869010,0.04476439,-0.45100027,832,2009,0.55367318,2008,-0.42963014,75939.84623389,7.00723725,0.39729525,0.00020917,0.58132208,0.49259957,,,,,0.41623097,0.05486994
QQQ,test,test,2008-01-02,2011-12-30,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00108467,0.00365249,0.00108705,0.00365501,41853.03084370,33500.00000000,8353.03084370,0.24934420,0.03142599,0.08705488,0.25020782,0.28209519,0.35560196,0.06373090,-0.49310437,833,2009,0.54482822,2008,-0.40776828,33494.71679615,3.34947168,0.17834677,0.00009998,,,0.99891295,0.99634499,,,,
SPY benchmark,test,test,2008-01-02,2011-12-30,true,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,,,,,0.00277663,0.00938381,0.00277834,0.00938525,36817.08673603,33500.00000000,3317.08673603,0.09901751,-0.01734723,0.03659655,0.08076275,0.28487761,0.11385183,-0.03339980,-0.51938125,,2009,0.25821235,2008,-0.36365932,33448.21086335,2.34137476,0.19826917,0.00006989,,,,,0.99722166,0.99061475,,
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,,0.00299099,0.01035393,0.00260976,0.00734422,18897.76423273,28000.00000000,-9102.23576727,-0.32507985,-0.20414057,-0.18614467,-0.95842220,0.21503888,-1.30223747,-0.33606173,-0.60744961,,2003,0.04872569,2002,-0.23634135,56452.50822022,5.45916031,0.68017827,0.00019497,0.83486360,0.69925616,,,,,0.16214009,0.07854543
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.60000000,QQQ<SMA200,0.11832128,0.29714857,0.11793898,0.29714909,25500.90646061,28000.00000000,-2499.09353939,-0.08925334,-0.06912953,-0.04582019,-0.60009075,0.10979927,-0.78608774,-0.25976480,-0.26612356,,2002,0.01134301,2000,-0.20785369,34291.60801200,2.31046553,0.34291116,0.00008252,0.95166170,0.72838347,,,,,0.04539873,0.00015691
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,,0.00299099,0.01035393,0.00260976,0.00734422,18897.76423273,28000.00000000,-9102.23576727,-0.32507985,-0.20414057,-0.18614467,-0.95842220,0.21503888,-1.30223747,-0.33606173,-0.60744961,,2003,0.04872569,2002,-0.23634135,56452.50822022,5.45916031,0.68017827,0.00019497,0.83486360,0.69925616,,,,,0.16214009,0.07854543
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.20000000,0.80000000,QQQ<SMA200,0.11832128,0.29714857,0.11793898,0.29714909,25500.90646061,28000.00000000,-2499.09353939,-0.08925334,-0.06912953,-0.04582019,-0.60009075,0.10979927,-0.78608774,-0.25976480,-0.26612356,,2002,0.01134301,2000,-0.20785369,34291.60801200,2.31046553,0.34291116,0.00008252,0.95166170,0.72838347,,,,,0.04539873,0.00015691
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,,0.00358140,0.01166646,0.00281920,0.01101633,15315.79567625,28000.00000000,-12684.20432375,-0.45300730,-0.31202917,-0.27925861,-0.99715723,0.32384874,-1.35428980,-0.40341145,-0.77347623,,2003,0.07305269,2002,-0.34933457,66343.92865512,6.56822117,0.94204151,0.00023458,0.75286623,0.55001260,,,,,0.24354498,0.11285581
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.60000000,QQQ<SMA200,0.17659118,0.44573292,0.17621881,0.44573348,23773.55645539,28000.00000000,-4226.44354461,-0.15094441,-0.11830551,-0.07953126,-0.66921769,0.16779239,-0.87710684,-0.30037140,-0.39386409,,2002,0.01056313,2000,-0.31851046,38731.21996382,2.84971580,0.42023006,0.00010178,0.92840364,0.59776885,,,,,0.06864478,0.00022908
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,,0.00358140,0.01166646,0.00281920,0.01101633,15315.79567625,28000.00000000,-12684.20432375,-0.45300730,-0.31202917,-0.27925861,-0.99715723,0.32384874,-1.35428980,-0.40341145,-0.77347623,,2003,0.07305269,2002,-0.34933457,66343.92865512,6.56822117,0.94204151,0.00023458,0.75286623,0.55001260,,,,,0.24354498,0.11285581
VT TQQQ/BIL t30 w0-80 QQQ:VOL_EWMA80 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.80000000,0.30000000,0.80000000,QQQ<SMA200,0.17659118,0.44573292,0.17621881,0.44573348,23773.55645539,28000.00000000,-4226.44354461,-0.15094441,-0.11830551,-0.07953126,-0.66921769,0.16779239,-0.87710684,-0.30037140,-0.39386409,,2002,0.01056313,2000,-0.31851046,38731.21996382,2.84971580,0.42023006,0.00010178,0.92840364,0.59776885,,,,,0.06864478,0.00022908
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,,0.00341037,0.01415654,0.00281517,0.01114673,20235.20048428,28000.00000000,-7764.79951572,-0.27731427,-0.16715904,-0.15495055,-0.82049707,0.19955839,-1.12833569,-0.31381014,-0.53267571,,2003,0.03423976,2002,-0.20209845,49648.24186961,4.83694188,0.56301597,0.00017275,0.85046177,0.78902070,,,,,0.14612329,0.08439342
VT TQQQ/BIL t20 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.60000000,QQQ<SMA200,0.10626004,0.20861233,0.10592947,0.20861277,25989.76123392,28000.00000000,-2010.23876608,-0.07179424,-0.05580470,-0.03659704,-0.50897549,0.10287025,-0.67134266,-0.24218252,-0.23042414,,2002,0.01137456,2000,-0.17396110,30936.58961421,1.99986073,0.30251921,0.00007142,0.95563049,0.78969245,,,,,0.04151177,0.00015377
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,,0.00341037,0.01415654,0.00281517,0.01114673,20235.20048428,28000.00000000,-7764.79951572,-0.27731427,-0.16715904,-0.15495055,-0.82049707,0.19955839,-1.12833569,-0.31381014,-0.53267571,,2003,0.03423976,2002,-0.20209845,49648.24186961,4.83694188,0.56301597,0.00017275,0.85046177,0.78902070,,,,,0.14612329,0.08439342
VT TQQQ/BIL t20 w0-80 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,true,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.20000000,0.80000000,QQQ<SMA200,0.10626004,0.20861233,0.10592947,0.20861277,25989.76123392,28000.00000000,-2010.23876608,-0.07179424,-0.05580470,-0.03659704,-0.50897549,0.10287025,-0.67134266,-0.24218252,-0.23042414,,2002,0.01137456,2000,-0.17396110,30936.58961421,1.99986073,0.30251921,0.00007142,0.95563049,0.78969245,,,,,0.04151177,0.00015377
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,,0.00345140,0.01202697,0.00298993,0.01101151,16791.14158322,28000.00000000,-11208.85841678,-0.40031637,-0.26234607,-0.23900376,-0.86679603,0.30036027,-1.19125278,-0.37297469,-0.70338840,,2003,0.05132193,2000,-0.30428204,57739.73201616,5.81209276,0.75557950,0.00020757,0.77697322,0.68567594,,,,,0.21956913,0.13031343
VT TQQQ/BIL t30 w0-60 QQQ:VOL_EWMA94 gate QQQ<SMA200,sens,sens_2000-01-03,2000-01-03,2003-01-03,false,false,"{""*"": 6, ""BIL"": 0.5, ""BTAL"": 6, ""DBMF"": 2.5, ""KMLM"": 6, ""QQQ"": 1, ""SPY"": 0.7, ""TQQQ"": 1.5}",0.03000000,tests/data/2026-08-24-syn-net15,0.94000000,0.30000000,0.60000000,QQQ<SMA200,0.15750383,0.31289938,0.15721853,0.31289986,24205.60004354,28000.00000000,-3794.39995646,-0.13551428,-0.10500690,-0.07092811,-0.62279125,0.15859291,-0.82069961,-0.29316448,-0.35818425,,2002,0.01039300,2000,-0.28570061,33483.77283098,2.37342126,0.35532289,0.00008477,0.93317826,0.68511051,,,,,0.06374224,0.00024612
